"ID","Handle","Command","Title","Body HTML","Sort Order","Template Suffix","Updated At","Published","Published At","Published Scope","Image Src","Image Width","Image Height","Image Alt Text","Row #","Top Row","Product: ID","Product: Handle","Product: Position","Product: Command","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: nogin.element_data [json]","Metafield: nogin.layout [single_line_text_field]"
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","11","","2113836220512","elite-hex-shooter-arm-sleeve-single","9","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","12","","5917628334243","elite-hex-shooter-arm-sleeve-single-white","10","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","13","","5915049623715","hex-shooter-arm-sleeve-single-white","11","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","14","","2113789886560","hex-shooter-arm-sleeve-single","12","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","15","","5915036975267","hex-shooter-arm-sleeve-single-red","13","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","16","","5913975160995","hex-shooter-arm-sleeve-single-royal-blue","14","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","17","","2113784217696","hex-leg-sleeves-pair","15","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","18","","5881132843171","hex-leg-sleeves-pair-white","16","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","19","","5881127764131","hex-leg-sleeves-pair-red","17","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","20","","5881113313443","hex-leg-sleeves-pair-royal-blue","18","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","21","","5720766316707","hex-leg-sleeves-pair-pink","19","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","22","","2113794441312","hex-knee-elbow-shin-pads-pair","20","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","23","","5917401677987","hex-knee-elbow-shin-pads-pair-white","21","MERGE","","","",""
"293662720163","womens-hex-basketball","MERGE","Women's Hex Basketball","","Manual","","2025-11-11 04:03:42 -0800","true","2022-11-08 15:32:27 -0800","web","","","","","24","","5917851582627","elite-hex-leg-sleeves-pair-white","22","MERGE","","","",""
