"ID","Handle","Command","Display Name","Status","Updated At","Definition: Handle","Definition: Name","Top Row","Row #","Field","Value"
"57432506531","protect-and-prevent","MERGE","PROTECT AND PREVENT","Active","2024-04-29 16:08:20 -0700","features","Features","","64","description","Can help provide minor support to relieve pain and promote healing of tendonitis, bursitis, arthritis, and other non-specific knee conditions."
"57432539299","supportive-1","MERGE","SUPPORTIVE","Active","2024-04-29 16:08:36 -0700","features","Features","true","65","title","SUPPORTIVE"
"57432539299","supportive-1","MERGE","SUPPORTIVE","Active","2024-04-29 16:08:36 -0700","features","Features","","66","description","Latex-free, neoprene provides thermal/compression therapy."
"57432572067","durable","MERGE","DURABLE","Active","2024-04-29 16:08:53 -0700","features","Features","true","67","title","DURABLE"
"57432572067","durable","MERGE","DURABLE","Active","2024-04-29 16:08:53 -0700","features","Features","","68","description","Outer heavy-duty nylon fabric for durability."
"57432703139","great-for-athletic-recovery","MERGE","GREAT FOR ATHLETIC RECOVERY","Active","2024-04-29 16:13:44 -0700","features","Features","true","69","title","GREAT FOR ATHLETIC RECOVERY"
"57432703139","great-for-athletic-recovery","MERGE","GREAT FOR ATHLETIC RECOVERY","Active","2024-04-29 16:13:44 -0700","features","Features","","70","description","Can be used as part of an athlete's daily recovery and rehab program. Provides effective cold or hot therapy."
"57432735907","easy-on-design","MERGE","EASY ON DESIGN","Active","2024-04-29 16:13:57 -0700","features","Features","true","71","title","EASY ON DESIGN"
"57432735907","easy-on-design","MERGE","EASY ON DESIGN","Active","2024-04-29 16:13:57 -0700","features","Features","","72","description","Simply pull on sleeve over treatment area for instant, stay-in-place compression therapy."
"57432768675","total-compression-coverage","MERGE","TOTAL COMPRESSION COVERAGE","Active","2024-04-29 16:14:11 -0700","features","Features","true","73","title","TOTAL COMPRESSION COVERAGE"
"57432768675","total-compression-coverage","MERGE","TOTAL COMPRESSION COVERAGE","Active","2024-04-29 16:14:11 -0700","features","Features","","74","description","Featuring soft and flexible gel, the sleeve conforms to your body and provides 360 degrees of compression therapy and 100% coverage of treatment area."
