ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: custom.seo_description [rich_text_field],Metafield: custom.collection_sub_category [list.metaobject_reference],Metafield: custom.mobile_collection_image [file_reference],Metafield: custom.enable_sub_category_images [boolean],Metafield: custom.featured_product_label [single_line_text_field],Metafield: custom.featured_product_link [url],Metafield: custom.enable_collection_description [boolean],Metafield: ss_explosion [single_line_text_field],Metafield: gendered_collection [string]
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,37,,7215268298923,summit-knee-guards-143a2204,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,38,,7215244705963,elevate-knee-guards-143a2202,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,39,,7215267872939,summit-elbow-guards-143a2203,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,40,,6950556041387,summit-knee-guard-143a2003,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,41,,6950249136299,elevate-elbow-guards-143a2201,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,42,,6950248186027,elevate-elbow-guards-143a2002,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,43,,6950257623211,elite-thermal-leg-warmers-14371706,,MERGE,,,,,,,,,,,
620062409069,expedition-pro-bib-shorts,MERGE,Expedition PRO Bib Shorts - New & Improved,"<p><meta charset=""utf-8"">For those who demand excellence, the Expedition PRO Bib Shorts are designed for rugged gravel or tarmac that stretches to the horizon. We took our popular Expedition Bib to the next level with our triple-density PRO Levitate 3D chamois, Armourtech CORDURA® and pockets to suit your every carrying need.</p>",Best Selling,,2025-11-03 05:09:32 -0700,true,2025-03-04 20:31:25 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/1905x500.webp?v=1741145607,1905,500,"""""",44,true,14648910512493,mens-expedition-pro-bib-shorts-11112506,,MERGE,,,,,,,,,,t,men
620062409069,expedition-pro-bib-shorts,MERGE,Expedition PRO Bib Shorts - New & Improved,,Best Selling,,2025-11-03 05:09:32 -0700,true,2025-03-04 20:31:25 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/1905x500.webp?v=1741145607,1905,500,"""""",45,,14648910840173,womens-expedition-pro-bib-shorts-11212508,,MERGE,,,,,,,,,,,
277230551211,men-and-womens-fitness-collection,MERGE,Men and Women's Fitness,,Manual,,2025-11-05 05:08:38 -0700,true,2021-09-03 08:37:09 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_4f0822f7-1258-4984-bb81-6e7f5059ca51.png?v=1736457745,1920,750,Indoor Cycling Training - Cyclist Riding Trainer Bike Indoors,46,true,6950744359083,womens-quest-studio-shoes-15282101,1,MERGE,Men and Women's Fitness Collection | Pearl iZUMi,"Our fitness collection is built with you in mind - our products offer comfort, style & versatility. Make your next ride  the most comfortable one yet.",,,,,,,,,
